-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1984 through 12/31/2020 
Location: Latitude  35.0309   Longitude 24.8335 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.32 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR,T2M_MIN,T2M_MAX,T2M,ALLSKY_SFC_SW_DWN
1993,4,1,0.8,8.66,12.26,10.19,3.34
1993,4,2,0.0,8.56,15.57,12.21,5.87
1993,4,3,0.01,10.83,16.01,13.15,6.53
1993,4,4,0.03,11.07,16.31,13.37,1.75
1993,4,5,0.03,10.23,16.37,13.13,6.62
1993,4,6,12.74,10.91,14.19,12.19,0.28
1993,4,7,0.06,11.1,16.73,13.37,6.6
1993,4,8,0.0,11.21,17.37,14.24,6.48
1993,4,9,0.02,12.23,17.26,14.61,2.55
1993,4,10,0.0,10.71,16.51,13.74,6.66
1993,4,11,0.01,11.76,16.58,13.83,5.66
1993,4,12,0.0,11.48,19.23,15.01,6.09
1993,4,13,0.0,13.17,22.5,18.18,6.24
1993,4,14,0.0,15.59,24.4,20.19,6.76
1993,4,15,0.07,14.35,19.55,17.17,6.1
1993,4,16,0.06,16.8,19.32,17.96,2.48
1993,4,17,0.1,15.8,21.19,18.56,2.99
1993,4,18,0.05,12.8,19.4,16.15,6.26
1993,4,19,0.0,11.28,15.89,13.36,6.73
1993,4,20,0.0,10.98,18.38,15.0,7.31
1993,4,21,0.0,12.18,20.33,16.38,7.31
1993,4,22,0.0,12.83,20.23,16.33,6.9
1993,4,23,0.01,12.06,19.35,15.85,7.37
1993,4,24,0.0,13.01,19.76,16.19,7.66
1993,4,25,0.0,12.23,19.26,15.19,7.49
1993,4,26,0.0,11.56,18.12,14.55,7.03
1993,4,27,0.0,12.26,18.65,14.99,7.14
1993,4,28,0.0,11.65,17.95,14.37,6.12
1993,4,29,0.0,12.37,19.29,15.9,7.1
1993,4,30,0.0,12.81,18.47,15.35,7.15
1993,5,1,0.0,12.46,18.7,15.73,7.32
1993,5,2,0.0,13.1,19.87,16.9,7.39
1993,5,3,0.03,13.99,18.3,16.37,1.93
1993,5,4,0.21,12.62,19.6,16.37,7.15
1993,5,5,0.0,13.36,20.61,17.17,7.49
1993,5,6,0.23,13.33,20.57,16.99,6.95
1993,5,7,2.09,15.2,18.33,16.26,6.64
1993,5,8,32.8,14.48,16.26,15.34,0.24
1993,5,9,0.97,13.53,17.07,15.28,3.26
1993,5,10,5.84,13.75,17.72,15.45,3.88
1993,5,11,1.15,13.16,16.66,14.72,6.19
1993,5,12,0.01,12.8,19.8,16.65,6.59
1993,5,13,0.01,13.46,18.88,16.58,3.7
1993,5,14,0.0,14.7,20.97,17.81,7.37
1993,5,15,0.01,16.69,22.89,19.24,7.36
1993,5,16,0.0,14.14,21.87,18.17,7.88
1993,5,17,0.0,14.48,22.12,18.69,7.78
1993,5,18,0.01,15.08,22.32,19.11,7.38
1993,5,19,0.0,16.77,22.2,19.65,7.53
1993,5,20,0.0,16.82,23.39,20.27,7.72
1993,5,21,0.0,17.34,24.4,21.07,7.5
1993,5,22,0.0,18.84,25.83,22.21,7.47
1993,5,23,0.0,17.69,26.08,22.01,7.85
1993,5,24,0.0,19.32,27.26,23.45,7.52
1993,5,25,0.0,19.03,26.87,22.87,7.55
1993,5,26,0.0,18.05,24.83,21.55,7.74
1993,5,27,0.0,18.23,26.26,22.62,8.04
1993,5,28,0.0,20.22,27.19,23.84,7.93
1993,5,29,0.0,20.98,26.87,23.92,8.09
1993,5,30,0.0,19.98,29.44,24.55,7.99
1993,5,31,0.0,19.73,29.29,24.48,7.95
1993,6,1,0.0,21.21,31.88,26.43,7.12
1993,6,2,0.0,20.11,28.84,24.81,8.09
1993,6,3,0.02,20.09,26.2,23.1,6.58
1993,6,4,0.04,19.23,26.31,23.07,6.94
1993,6,5,0.55,18.31,25.01,21.71,7.56
1993,6,6,2.31,19.09,22.81,20.8,7.62
1993,6,7,0.0,18.93,24.4,21.51,8.07
1993,6,8,0.0,18.49,26.79,22.93,7.62
1993,6,9,0.0,20.34,29.76,25.4,7.86
1993,6,10,0.0,21.01,28.33,24.6,7.67
1993,6,11,0.0,20.05,26.16,22.83,8.0
1993,6,12,0.0,19.48,30.35,25.14,7.91
1993,6,13,0.0,22.33,32.22,27.74,8.11
1993,6,14,0.0,23.91,31.8,27.83,8.14
1993,6,15,0.0,20.3,27.36,23.8,8.38
1993,6,16,0.03,19.05,24.3,21.57,6.16
1993,6,17,0.0,19.94,25.14,22.33,7.88
1993,6,18,0.0,19.75,26.93,23.31,8.17
1993,6,19,0.0,19.54,25.62,22.4,7.74
1993,6,20,0.0,18.89,25.36,21.98,8.49
1993,6,21,0.0,18.27,26.11,22.69,8.41
1993,6,22,0.0,19.93,27.15,23.91,8.34
1993,6,23,0.0,20.11,29.16,24.98,8.37
1993,6,24,0.0,21.67,32.44,27.47,8.22
1993,6,25,0.0,22.95,33.23,27.91,8.14
1993,6,26,0.0,21.83,28.22,24.69,8.2
1993,6,27,0.0,21.27,28.05,24.53,7.68
1993,6,28,0.0,20.94,27.4,24.45,8.19
1993,6,29,0.0,21.95,29.26,25.42,8.42
1993,6,30,0.0,21.33,32.48,26.95,7.73
1993,7,1,0.0,22.73,31.05,26.83,7.98
1993,7,2,0.0,21.86,29.45,25.46,7.58
1993,7,3,0.0,21.83,28.36,24.86,7.84
1993,7,4,0.0,21.73,29.0,25.3,7.88
1993,7,5,0.0,22.03,29.44,25.8,8.01
1993,7,6,0.0,22.6,30.59,26.48,7.19
1993,7,7,0.0,23.76,34.73,28.71,6.84
1993,7,8,0.0,22.96,30.84,26.57,7.58
1993,7,9,0.14,21.4,26.78,23.73,7.36
1993,7,10,0.0,21.16,25.84,23.06,7.91
1993,7,11,0.0,20.28,26.94,23.56,7.87
1993,7,12,0.0,21.41,34.08,27.21,7.22
1993,7,13,0.02,21.91,30.58,25.97,7.76
1993,7,14,0.0,20.59,25.35,22.73,7.54
1993,7,15,0.0,19.9,25.94,22.75,7.9
1993,7,16,0.0,20.01,26.25,22.92,7.94
1993,7,17,0.0,20.38,27.74,24.08,7.99
1993,7,18,0.0,21.28,28.82,24.82,8.04
1993,7,19,0.0,21.54,28.51,24.65,7.9
1993,7,20,0.0,20.8,29.4,24.88,8.06
1993,7,21,0.0,21.34,31.48,26.58,8.04
1993,7,22,0.0,23.45,32.11,27.65,7.76
1993,7,23,0.01,22.04,28.99,25.33,7.67
1993,7,24,0.0,20.72,26.65,23.49,7.66
1993,7,25,0.0,20.19,26.79,23.23,7.75
1993,7,26,0.0,20.27,29.03,24.64,7.6
1993,7,27,0.0,21.27,31.03,26.13,7.66
1993,7,28,0.0,21.95,30.01,25.93,7.72
1993,7,29,0.0,22.07,29.07,25.52,7.68
1993,7,30,0.0,22.73,30.71,26.48,7.66
1993,7,31,0.0,22.61,29.48,25.61,7.8
1993,8,1,0.0,21.31,27.74,24.19,8.06
1993,8,2,0.0,20.94,28.12,24.33,7.83
1993,8,3,0.0,21.12,27.87,24.31,7.49
1993,8,4,0.0,21.19,27.19,23.99,7.73
1993,8,5,0.0,21.13,28.05,24.47,7.58
1993,8,6,0.0,21.27,27.31,23.94,7.37
1993,8,7,0.0,20.82,27.59,23.94,7.72
1993,8,8,0.0,20.55,27.91,24.0,7.62
1993,8,9,0.0,20.76,28.83,24.92,7.53
1993,8,10,0.03,22.56,30.08,26.12,6.91
1993,8,11,0.2,22.41,29.58,26.1,6.93
1993,8,12,0.0,22.2,28.52,25.15,7.32
1993,8,13,0.0,21.37,27.12,23.87,7.5
1993,8,14,0.0,21.13,28.55,24.65,7.39
1993,8,15,0.0,21.39,29.31,25.26,7.38
1993,8,16,0.0,22.11,28.57,24.73,6.9
1993,8,17,0.0,21.79,28.05,24.49,6.37
1993,8,18,0.0,21.8,27.51,24.17,6.93
1993,8,19,0.0,21.15,27.83,24.15,6.91
1993,8,20,0.0,21.54,28.82,24.87,6.62
1993,8,21,0.0,21.98,27.9,24.41,6.97
1993,8,22,0.0,21.3,27.65,24.0,7.08
1993,8,23,0.0,19.67,28.23,24.12,7.17
1993,8,24,0.0,20.87,30.14,25.42,7.07
1993,8,25,0.0,21.33,31.37,26.4,6.98
1993,8,26,0.0,22.92,32.98,27.85,6.81
1993,8,27,0.0,25.04,34.93,29.55,6.26
1993,8,28,0.0,25.1,36.08,30.83,5.86
1993,8,29,0.0,25.86,37.56,31.39,5.61
1993,8,30,0.0,23.8,35.54,29.78,6.1
1993,8,31,0.0,22.47,29.61,25.82,6.3
1993,9,1,0.0,21.05,28.56,24.83,6.16
1993,9,2,0.15,21.73,28.52,25.01,6.3
1993,9,3,0.0,20.7,26.07,23.39,6.45
1993,9,4,0.0,19.87,27.48,23.79,6.33
1993,9,5,0.0,21.79,27.73,24.32,6.29
1993,9,6,0.61,21.32,29.09,24.88,5.41
1993,9,7,0.0,20.95,27.78,23.98,6.43
1993,9,8,0.0,19.31,25.71,22.15,6.18
1993,9,9,0.0,20.45,26.22,22.91,6.34
1993,9,10,0.0,20.98,27.76,23.81,6.3
1993,9,11,0.0,20.12,30.75,25.67,6.35
1993,9,12,0.24,23.53,30.82,26.76,5.81
1993,9,13,0.08,21.92,30.03,25.83,5.96
1993,9,14,0.0,21.87,28.28,24.93,6.19
1993,9,15,0.0,21.24,29.95,25.48,5.79
1993,9,16,0.03,22.33,29.53,25.62,5.29
1993,9,17,0.0,21.52,29.91,25.54,5.83
1993,9,18,0.0,21.09,29.13,24.8,5.9
1993,9,19,0.0,21.33,28.7,24.66,5.81
1993,9,20,0.0,20.89,25.44,22.74,5.51
1993,9,21,0.0,19.07,22.52,20.78,5.29
1993,9,22,0.0,18.48,21.88,19.81,5.31
1993,9,23,0.0,17.98,24.08,20.69,4.89
1993,9,24,0.0,17.17,25.28,21.05,5.38
1993,9,25,0.0,18.73,27.11,22.64,5.83
1993,9,26,0.0,19.01,27.64,23.23,5.55
1993,9,27,0.0,19.4,27.1,23.17,5.5
1993,9,28,0.0,19.73,27.54,23.21,5.38
1993,9,29,0.0,20.39,29.56,24.53,5.34
1993,9,30,0.16,21.1,27.44,23.85,5.43
1993,10,1,0.0,19.43,25.62,22.11,5.46
1993,10,2,0.0,18.8,24.34,21.15,5.26
1993,10,3,0.0,18.46,23.41,20.8,5.31
1993,10,4,0.18,19.61,26.3,22.16,4.92
1993,10,5,0.09,18.73,25.14,21.33,5.32
1993,10,6,0.0,18.01,25.86,21.62,5.28
1993,10,7,0.0,18.93,25.62,21.78,4.93
1993,10,8,0.0,18.37,24.14,20.86,4.42
1993,10,9,0.0,18.18,26.19,22.05,5.19
1993,10,10,0.0,20.19,28.76,24.17,4.92
1993,10,11,0.02,21.08,29.44,24.99,4.72
1993,10,12,0.27,21.37,28.12,24.11,4.78
1993,10,13,0.16,19.93,26.76,23.1,4.77
1993,10,14,0.0,19.13,26.15,22.35,4.89
1993,10,15,0.0,18.24,28.5,22.99,4.83
1993,10,16,0.0,18.58,30.28,23.64,4.71
1993,10,17,0.0,17.98,27.83,22.44,4.77
1993,10,18,0.0,18.16,28.89,22.85,4.73
1993,10,19,0.0,18.56,27.29,22.12,4.51
1993,10,20,0.0,18.67,24.97,21.08,4.24
1993,10,21,0.0,17.49,27.74,22.1,4.38
1993,10,22,0.01,19.3,25.87,21.81,4.22
1993,10,23,0.03,19.08,26.51,22.24,4.3
1993,10,24,0.03,20.48,25.74,22.42,3.96
1993,10,25,0.0,19.8,27.28,22.68,3.79
1993,10,26,0.0,19.65,24.48,21.84,3.86
1993,10,27,0.04,19.5,23.19,20.94,2.24
1993,10,28,0.22,18.84,22.12,20.06,3.66
1993,10,29,0.07,17.75,19.15,18.54,1.58
1993,10,30,0.94,17.14,20.28,18.15,1.83
1993,10,31,0.26,15.27,19.38,17.13,1.63
1993,11,1,0.03,13.98,17.55,15.38,1.58
1993,11,2,0.0,14.48,18.49,15.84,2.5
1993,11,3,0.01,14.22,20.07,17.15,3.57
1993,11,4,0.02,17.34,22.26,19.51,3.53
1993,11,5,0.0,17.61,22.13,19.49,3.83
1993,11,6,0.13,18.27,21.62,19.63,2.76
1993,11,7,0.01,17.94,22.58,19.8,2.54
1993,11,8,0.0,18.69,24.53,20.89,3.72
1993,11,9,0.0,18.18,24.15,20.94,3.61
1993,11,10,0.01,16.94,21.4,19.12,3.58
1993,11,11,0.96,15.01,18.05,16.42,2.36
1993,11,12,0.0,11.98,15.0,13.37,1.48
1993,11,13,0.0,11.27,16.08,13.55,3.5
1993,11,14,9.82,13.15,19.47,16.65,3.0
1993,11,15,0.0,11.65,15.04,13.02,2.57
1993,11,16,9.82,12.36,19.47,16.3,1.9
1993,11,17,2.85,13.08,18.37,15.78,2.81
1993,11,18,4.68,11.18,14.77,12.97,2.15
1993,11,19,10.26,12.75,16.37,14.65,0.39
1993,11,20,8.52,16.47,17.94,17.36,0.88
1993,11,21,0.58,16.8,20.03,18.08,3.08
1993,11,22,2.15,14.97,20.24,17.46,1.74
1993,11,23,2.94,13.72,17.12,15.09,2.35
1993,11,24,5.45,13.39,16.87,14.91,0.75
1993,11,25,0.21,11.91,14.83,13.48,1.1
1993,11,26,0.04,10.59,12.64,11.44,0.61
1993,11,27,5.08,10.24,11.76,11.22,0.6
1993,11,28,0.69,10.91,13.7,12.33,0.79
1993,11,29,23.95,12.21,17.82,15.51,0.16
1993,11,30,1.11,13.28,16.21,14.84,1.93
1993,12,1,1.41,14.1,17.72,15.94,2.95
1993,12,2,0.36,14.4,17.42,15.65,2.46
1993,12,3,0.78,12.93,16.3,14.69,1.73
1993,12,4,0.13,11.82,15.8,13.23,1.91
1993,12,5,2.28,11.5,16.03,13.69,2.47
1993,12,6,8.16,13.58,16.01,14.77,0.41
1993,12,7,0.27,10.78,14.39,12.77,2.61
1993,12,8,0.06,10.75,16.33,13.62,1.77
1993,12,9,0.02,13.42,17.48,15.4,3.05
1993,12,10,0.03,13.61,18.12,15.56,3.01
1993,12,11,0.02,14.53,17.47,15.73,2.95
1993,12,12,1.2,14.05,17.24,15.74,2.38
1993,12,13,0.0,8.58,13.58,10.62,2.63
1993,12,14,0.0,8.57,14.91,11.83,3.01
1993,12,15,0.0,12.36,16.08,13.73,2.84
1993,12,16,0.0,12.54,16.37,14.12,1.47
1993,12,17,0.02,13.33,16.72,14.97,2.89
1993,12,18,0.03,12.44,17.44,14.88,3.01
1993,12,19,0.09,12.39,15.92,13.9,2.73
1993,12,20,0.0,11.43,17.23,13.89,3.03
1993,12,21,0.06,11.51,16.58,13.83,2.62
1993,12,22,0.06,13.59,17.25,15.27,1.41
1993,12,23,0.01,13.53,17.94,15.24,2.41
1993,12,24,0.01,12.45,15.98,13.98,2.48
1993,12,25,0.05,12.61,16.08,14.15,1.98
1993,12,26,0.47,13.47,16.58,14.89,2.4
1993,12,27,0.69,11.66,16.02,14.37,1.36
1993,12,28,0.04,11.59,15.31,13.21,2.49
1993,12,29,0.07,12.34,14.12,13.33,2.59
1993,12,30,2.5,12.62,14.8,13.8,1.74
1993,12,31,66.22,11.98,13.55,12.85,0.14
1994,1,1,31.7,11.19,13.35,12.55,1.32
1994,1,2,7.59,10.82,13.7,12.23,2.15
1994,1,3,0.74,10.62,14.44,12.29,2.4
1994,1,4,0.0,10.03,14.06,11.87,3.11
1994,1,5,0.0,10.31,14.83,12.42,3.07
1994,1,6,0.01,12.55,16.05,13.98,2.58
1994,1,7,0.03,13.25,15.21,13.96,3.02
1994,1,8,0.06,12.68,15.01,13.9,3.14
1994,1,9,2.64,12.72,16.01,14.77,0.54
1994,1,10,1.85,11.33,15.02,13.03,3.01
1994,1,11,0.07,11.55,15.08,13.25,3.08
1994,1,12,0.1,12.21,15.23,13.56,1.96
1994,1,13,19.63,12.93,15.26,13.81,0.54
1994,1,14,18.01,11.58,13.8,12.78,1.47
1994,1,15,4.57,11.2,15.62,12.95,3.15
1994,1,16,0.04,12.31,15.55,13.61,2.97
1994,1,17,0.04,12.3,15.29,13.61,3.01
1994,1,18,0.0,12.51,15.91,14.09,2.65
1994,1,19,0.01,12.96,16.27,14.71,3.45
1994,1,20,0.47,12.24,14.25,13.27,1.21
1994,1,21,1.17,12.32,16.91,14.34,3.24
1994,1,22,0.23,9.58,14.61,12.13,1.86
1994,1,23,0.11,7.74,10.13,8.82,1.51
1994,1,24,0.0,7.65,11.96,9.6,3.17
1994,1,25,0.0,9.63,14.85,11.82,3.43
1994,1,26,0.01,10.24,14.68,12.07,3.77
1994,1,27,4.71,9.6,13.19,11.67,3.05
1994,1,28,34.36,10.22,12.23,11.7,0.3
1994,1,29,3.32,7.98,13.87,10.93,2.39
1994,1,30,11.39,7.0,8.34,7.62,0.97
1994,1,31,0.55,6.06,8.41,7.18,1.4
1994,2,1,0.02,6.68,13.34,10.12,3.9
1994,2,2,0.0,8.49,12.47,10.24,3.69
1994,2,3,0.01,8.97,12.83,10.64,3.88
1994,2,4,0.15,10.07,12.37,11.13,2.33
1994,2,5,0.0,9.98,14.62,11.98,3.96
1994,2,6,1.37,10.62,14.88,13.23,3.9
1994,2,7,10.71,11.4,14.09,12.7,2.63
1994,2,8,6.73,11.23,13.95,12.37,2.5
1994,2,9,8.27,10.52,11.95,11.08,3.24
1994,2,10,16.14,9.83,12.91,11.52,2.0
1994,2,11,7.44,8.44,12.26,10.52,3.34
1994,2,12,2.59,9.83,12.84,10.98,2.86
1994,2,13,2.32,9.37,12.99,11.09,2.78
1994,2,14,2.15,10.83,15.7,12.94,3.91
1994,2,15,0.46,7.08,11.38,9.44,1.31
1994,2,16,0.01,6.58,10.69,8.58,2.18
1994,2,17,0.0,7.86,13.6,10.7,4.33
1994,2,18,0.01,10.49,13.86,12.45,4.39
1994,2,19,0.1,11.58,14.52,13.0,4.07
1994,2,20,0.31,10.8,13.63,12.15,3.51
1994,2,21,1.91,10.13,13.12,11.87,1.7
1994,2,22,1.07,9.99,11.94,11.14,3.7
1994,2,23,2.77,9.49,12.59,10.88,4.2
1994,2,24,0.0,9.54,14.68,11.91,4.22
1994,2,25,0.06,10.97,17.3,13.72,4.74
1994,2,26,1.15,10.25,13.33,11.81,4.46
1994,2,27,0.0,10.41,15.19,12.28,5.01
1994,2,28,0.0,9.46,16.65,12.95,5.17
1994,3,1,0.0,11.01,15.84,13.53,5.02
1994,3,2,0.0,10.77,16.49,13.41,4.81
1994,3,3,0.0,11.09,18.68,14.48,4.86
1994,3,4,0.0,11.65,17.92,14.01,5.0
1994,3,5,0.6,9.69,13.87,11.39,3.82
1994,3,6,0.0,8.55,12.22,10.2,4.31
1994,3,7,0.0,8.19,12.94,10.16,5.0
1994,3,8,0.01,9.38,13.88,11.08,4.8
1994,3,9,9.66,9.49,12.15,10.38,2.04
1994,3,10,2.9,8.8,10.79,9.57,1.75
1994,3,11,0.18,7.93,11.84,9.75,2.54
1994,3,12,0.0,8.18,10.98,9.57,4.81
1994,3,13,0.0,8.19,13.31,10.45,5.49
1994,3,14,0.0,9.12,16.12,12.54,5.33
1994,3,15,0.01,10.58,17.38,13.99,5.56
1994,3,16,0.0,10.83,16.36,13.21,5.61
1994,3,17,0.05,10.86,15.34,13.0,4.88
1994,3,18,7.12,11.98,13.98,13.18,1.36
1994,3,19,2.05,11.19,15.15,13.19,5.15
1994,3,20,0.0,9.83,17.14,13.16,5.88
1994,3,21,0.0,10.36,17.32,13.57,6.1
1994,3,22,0.0,11.52,17.86,14.59,5.34
1994,3,23,0.0,12.19,18.29,14.76,5.78
1994,3,24,0.05,9.56,13.14,11.55,5.27
1994,3,25,0.0,9.4,18.23,13.9,6.05
1994,3,26,0.0,11.54,17.06,14.09,6.22
1994,3,27,0.0,11.4,17.42,14.33,5.54
1994,3,28,0.0,12.89,19.4,15.65,6.12
1994,3,29,1.08,9.62,12.3,11.05,4.2
1994,3,30,0.79,8.83,11.44,10.17,1.12
1994,3,31,0.76,10.26,12.8,11.35,2.62
1994,4,1,0.0,8.58,16.68,12.69,6.65
1994,4,2,0.0,10.29,16.85,13.35,6.16
1994,4,3,0.0,11.48,17.9,14.36,6.69
1994,4,4,0.0,11.25,16.82,14.1,6.38
1994,4,5,4.94,13.53,16.05,14.36,1.12
1994,4,6,1.18,11.84,16.12,13.84,6.46
1994,4,7,1.21,11.23,15.05,13.18,5.34
1994,4,8,0.16,11.08,15.74,13.29,6.32
1994,4,9,0.0,11.1,18.81,14.39,6.53
1994,4,10,0.0,11.05,16.56,13.44,6.89
1994,4,11,0.0,10.25,16.58,13.75,7.02
1994,4,12,0.0,12.56,18.5,15.54,7.06
1994,4,13,0.68,12.87,23.4,17.16,6.03
1994,4,14,0.0,12.65,21.41,16.53,6.78
1994,4,15,0.01,12.11,22.52,16.89,5.17
1994,4,16,0.0,14.32,20.39,16.79,5.0
1994,4,17,0.06,14.71,20.52,17.24,5.91
1994,4,18,0.21,14.18,23.65,18.26,5.59
1994,4,19,0.01,15.45,27.69,20.04,5.85
1994,4,20,0.08,15.2,23.51,18.93,7.11
1994,4,21,0.08,15.86,25.9,20.14,7.43
1994,4,22,0.0,14.15,21.94,18.09,7.09
1994,4,23,0.01,13.64,18.57,15.87,6.48
1994,4,24,0.0,13.09,18.76,15.88,6.98
1994,4,25,0.0,13.97,20.35,17.07,7.27
1994,4,26,0.0,14.48,20.54,17.3,7.36
1994,4,27,0.0,14.26,21.89,17.97,7.05
1994,4,28,0.0,14.15,21.4,17.47,7.71
1994,4,29,0.0,14.54,19.46,16.57,7.39
1994,4,30,0.0,14.51,18.74,16.29,7.17
1994,5,1,0.0,14.28,19.69,16.85,6.06
1994,5,2,0.01,13.7,20.05,16.94,6.31
1994,5,3,0.0,15.07,20.68,17.8,7.49
1994,5,4,0.0,13.87,17.26,15.41,7.47
1994,5,5,0.0,12.95,20.51,16.98,7.68
1994,5,6,0.02,13.4,19.5,16.69,7.15
1994,5,7,7.18,15.08,17.92,16.23,7.05
1994,5,8,0.21,14.86,19.87,17.26,7.56
1994,5,9,0.0,14.05,21.12,17.42,7.1
1994,5,10,0.01,14.57,20.55,17.51,6.2
1994,5,11,0.07,13.85,19.55,16.68,4.76
1994,5,12,0.0,14.31,21.44,18.01,7.71
1994,5,13,0.0,14.52,22.3,18.79,6.97
1994,5,14,0.0,15.53,23.66,19.69,7.72
1994,5,15,0.0,15.89,23.92,19.69,7.61
1994,5,16,0.0,15.96,22.59,19.38,7.68
1994,5,17,0.06,16.88,23.22,20.06,7.26
1994,5,18,0.17,17.37,24.48,20.76,6.13
1994,5,19,0.0,18.4,25.56,21.87,7.55
1994,5,20,0.0,16.04,23.54,20.13,8.25
1994,5,21,0.0,16.87,26.44,21.54,8.21
1994,5,22,0.0,18.44,26.34,22.24,8.15
1994,5,23,0.0,18.36,26.89,22.58,8.26
1994,5,24,0.0,18.77,26.9,22.71,8.32
1994,5,25,0.0,18.98,31.26,25.17,8.22
1994,5,26,0.0,22.69,33.69,28.24,8.0
1994,5,27,0.0,22.87,31.08,27.41,8.3
1994,5,28,0.0,20.69,27.84,24.41,8.22
1994,5,29,0.0,18.92,26.0,22.57,8.25
1994,5,30,0.0,17.96,25.94,21.77,8.28
1994,5,31,0.0,18.65,28.13,23.5,8.23
1994,6,1,0.01,18.29,22.13,20.19,7.41
1994,6,2,0.0,17.9,22.15,19.76,8.14
1994,6,3,0.0,17.74,25.21,21.22,7.68
1994,6,4,0.0,18.05,28.48,23.73,7.81
1994,6,5,0.0,19.52,31.47,24.36,7.29
1994,6,6,0.0,18.58,25.36,22.12,8.14
1994,6,7,0.04,17.66,25.72,21.37,7.67
1994,6,8,0.0,16.35,21.37,18.57,7.98
1994,6,9,0.0,16.55,21.98,19.32,8.22
1994,6,10,0.0,16.96,24.51,21.08,8.27
1994,6,11,0.0,17.29,26.36,22.01,8.36
1994,6,12,0.0,18.51,27.37,23.05,8.1
1994,6,13,0.0,18.44,28.54,24.17,7.81
1994,6,14,0.39,22.38,28.87,25.7,7.2
1994,6,15,0.07,19.46,26.0,22.4,8.28
1994,6,16,0.0,18.56,25.37,22.01,8.2
1994,6,17,0.0,18.55,26.26,22.75,8.3
1994,6,18,0.0,19.08,27.32,23.48,8.39
1994,6,19,0.0,19.84,27.42,23.77,8.44
1994,6,20,0.0,20.15,28.32,24.31,8.53
1994,6,21,0.0,21.93,33.44,27.02,8.06
1994,6,22,0.0,21.22,29.14,24.69,7.77
1994,6,23,0.0,20.65,26.12,23.15,8.3
1994,6,24,0.0,20.58,27.15,23.92,8.36
1994,6,25,0.0,21.17,28.37,24.37,8.37
1994,6,26,0.0,20.62,27.01,23.4,8.35
1994,6,27,0.0,19.76,26.34,22.74,8.42
1994,6,28,0.0,18.92,28.18,23.51,8.46
1994,6,29,0.0,20.8,29.95,25.28,8.4
1994,6,30,1.14,21.86,30.43,26.12,8.47
1994,7,1,0.0,21.31,30.73,26.62,8.31
1994,7,2,0.0,22.84,30.65,27.25,7.82
1994,7,3,0.0,22.35,29.12,25.58,8.25
1994,7,4,0.0,22.37,28.44,25.19,8.16
1994,7,5,0.0,21.55,29.05,25.15,8.23
1994,7,6,0.0,20.94,29.6,25.51,8.21
1994,7,7,0.0,23.15,32.13,27.94,7.66
1994,7,8,0.0,24.08,31.11,27.4,7.62
1994,7,9,0.0,22.92,30.65,26.94,8.0
1994,7,10,0.13,24.11,31.15,27.67,7.67
1994,7,11,0.0,22.62,28.93,25.69,7.91
1994,7,12,0.0,21.55,27.81,24.77,7.52
1994,7,13,0.0,21.64,28.33,25.06,7.63
1994,7,14,0.0,22.01,28.33,25.05,7.93
1994,7,15,0.0,22.36,27.83,24.98,7.64
1994,7,16,0.0,21.66,25.87,23.8,7.64
1994,7,17,0.0,21.73,26.14,24.0,7.58
1994,7,18,0.0,21.69,28.02,24.74,7.92
1994,7,19,0.0,21.62,28.84,25.23,8.07
1994,7,20,0.0,21.47,30.5,26.3,7.9
1994,7,21,0.0,22.35,30.84,27.04,7.73
1994,7,22,0.0,23.43,31.08,27.4,7.4
1994,7,23,0.0,23.58,31.01,27.4,7.72
1994,7,24,0.0,22.45,29.51,25.93,7.67
1994,7,25,0.0,22.59,28.96,25.43,7.5
1994,7,26,0.0,22.23,27.43,24.62,7.27
1994,7,27,0.0,22.14,28.55,24.8,7.45
1994,7,28,0.0,21.55,26.8,24.13,7.34
1994,7,29,0.0,22.44,27.38,24.77,7.44
1994,7,30,0.0,21.67,28.34,25.12,7.47
1994,7,31,0.0,22.9,27.79,25.21,7.03
1994,8,1,0.0,22.26,27.77,24.88,7.81
1994,8,2,0.0,22.37,27.73,24.75,7.72
1994,8,3,0.0,21.51,28.88,25.19,7.69
1994,8,4,0.0,22.18,29.82,25.87,7.6
1994,8,5,0.0,22.28,30.51,26.01,7.35
1994,8,6,0.0,22.34,28.69,25.14,7.06
1994,8,7,0.0,21.79,27.75,24.55,7.59
1994,8,8,0.0,21.7,27.89,24.54,7.54
1994,8,9,0.0,21.12,28.71,24.99,7.56
1994,8,10,0.0,22.14,29.76,25.9,7.47
1994,8,11,0.0,22.76,32.12,27.53,7.21
1994,8,12,0.0,24.65,35.9,30.83,7.26
1994,8,13,0.0,26.11,35.27,31.24,7.45
1994,8,14,0.0,24.2,31.62,27.69,7.3
1994,8,15,0.0,23.41,32.58,27.97,7.19
